map,i,source,s,h,w,e
random-400-33,5,9394,1.49695e+07,699178,1440,4.99652e+06
random-400-33,5,86675,1.56369e+07,1.40901e+06,1494,5.88496e+06
random-400-33,5,8758,1.38961e+07,720800,1170,4.98594e+06
random-400-33,5,16619,1.47098e+07,708848,834,5.54482e+06
random-400-33,5,28944,1.7484e+07,775226,539,4.95051e+06
random-400-33,5,22101,1.30443e+07,669925,396,4.90704e+06
random-400-33,5,41992,1.49864e+07,683226,475,5.01214e+06
random-400-33,5,81597,1.60252e+07,749451,549,5.18386e+06
random-400-33,5,77211,1.62061e+07,720102,997,5.02078e+06
random-400-33,5,6402,1.4901e+07,690581,431,4.92713e+06
random-400-33,5,86102,1.43903e+07,715653,521,4.98307e+06
random-400-33,5,47513,1.50662e+07,724502,533,4.74731e+06
random-400-33,5,35416,1.41193e+07,690620,453,4.75546e+06
random-400-33,5,78501,1.22281e+07,713266,910,4.85438e+06
random-400-33,5,45290,1.50621e+07,726021,502,4.86425e+06
random-400-33,5,85791,1.38293e+07,715227,417,4.86865e+06
random-400-33,5,74604,1.28246e+07,719572,745,5.01954e+06
random-400-33,5,76146,1.55345e+07,671715,692,5.18428e+06
random-400-33,5,48982,1.28185e+07,755774,603,5.25371e+06
random-400-33,5,45699,1.50988e+07,764389,766,4.97418e+06
random-400-33,5,21826,1.30029e+07,769161,502,4.72559e+06
random-400-33,5,92939,1.73877e+07,1.03887e+06,1087,5.05442e+06
random-400-33,5,65922,1.28519e+07,708439,951,4.95635e+06
random-400-33,5,76969,1.69717e+07,692583,494,5.4513e+06
random-400-33,5,83283,1.43898e+07,753762,1232,5.28314e+06
random-400-33,5,22221,1.42126e+07,762790,1025,5.38153e+06
random-400-33,5,13171,1.61839e+07,684622,1039,4.87577e+06
random-400-33,5,32253,1.42028e+07,675602,401,4.73351e+06
random-400-33,5,78980,1.46936e+07,769488,537,5.07655e+06
random-400-33,5,75494,1.44064e+07,673280,806,4.89587e+06
random-400-33,5,6478,1.40413e+07,818962,1034,5.00866e+06
random-400-33,5,95400,1.475e+07,741234,1877,5.10615e+06
random-400-33,5,47747,1.4534e+07,693345,1091,4.86494e+06
random-400-33,5,75167,1.33179e+07,784058,559,5.35506e+06
random-400-33,5,53648,1.54304e+07,849013,421,5.0828e+06
random-400-33,5,36426,1.51522e+07,772742,508,5.7902e+06
random-400-33,5,59478,1.75865e+07,761762,2512,5.32592e+06
random-400-33,5,87874,1.48773e+07,700373,1356,4.8864e+06
random-400-33,5,42408,1.19756e+07,665282,463,4.89783e+06
random-400-33,5,72751,1.30786e+07,794315,1330,5.08045e+06
random-400-33,5,32527,1.65673e+07,928108,933,5.64317e+06
random-400-33,5,38025,1.617e+07,759426,523,5.0636e+06
random-400-33,5,95902,1.3724e+07,959449,1874,4.87694e+06
random-400-33,5,9518,1.47272e+07,671632,510,4.83058e+06
random-400-33,5,84558,1.39875e+07,672680,1160,5.17637e+06
random-400-33,5,46551,1.46699e+07,764768,455,5.14992e+06
random-400-33,5,71215,1.20434e+07,670398,467,4.85866e+06
random-400-33,5,8941,1.35167e+07,689872,1368,4.96715e+06
random-400-33,5,80675,1.26483e+07,696933,1336,4.94615e+06
random-400-33,5,96266,1.4886e+07,702800,1171,4.89214e+06
random-400-33,5,100233,1.32044e+07,710134,455,5.00259e+06
random-400-33,5,97997,1.34113e+07,682333,1258,4.90661e+06
random-400-33,5,66400,1.44902e+07,675199,566,5.15335e+06
random-400-33,5,8151,1.53501e+07,665816,842,4.77832e+06
random-400-33,5,72964,1.46258e+07,721887,1604,5.14311e+06
random-400-33,5,75288,1.54584e+07,715048,1323,5.01218e+06
random-400-33,5,69090,1.5001e+07,707234,777,5.21057e+06
random-400-33,5,54556,1.31933e+07,697699,1290,5.08103e+06
random-400-33,5,89365,1.21701e+07,669803,531,4.71502e+06
random-400-33,5,52716,1.28612e+07,750050,447,4.86562e+06
random-400-33,5,85420,1.44796e+07,730205,492,4.91482e+06
random-400-33,5,58524,1.52239e+07,715413,553,5.11447e+06
random-400-33,5,93567,1.27521e+07,714774,443,5.24093e+06
random-400-33,5,61048,1.48601e+07,715807,529,5.01232e+06
random-400-33,5,53340,1.4686e+07,673077,1780,4.92792e+06
random-400-33,5,95417,1.35088e+07,710899,899,5.31661e+06
random-400-33,5,6703,1.3265e+07,749515,522,5.24374e+06
random-400-33,5,56369,1.39977e+07,720193,1293,5.22134e+06
random-400-33,5,10858,1.31971e+07,729661,525,5.24435e+06
random-400-33,5,94902,1.36315e+07,725777,1309,5.10476e+06
random-400-33,5,32641,1.26284e+07,721729,1824,5.14588e+06
random-400-33,5,66001,1.49179e+07,732859,1704,5.24786e+06
random-400-33,5,87253,1.52598e+07,707738,424,5.04948e+06
random-400-33,5,24525,1.65021e+07,820753,732,5.46036e+06
random-400-33,5,19203,1.33758e+07,695951,1154,4.91943e+06
random-400-33,5,93810,1.34601e+07,672558,505,5.05802e+06
random-400-33,5,55514,1.52888e+07,676003,452,4.77053e+06
random-400-33,5,93969,1.54284e+07,720777,591,4.81096e+06
random-400-33,5,29460,1.43368e+07,676018,453,4.93051e+06
random-400-33,5,753,1.1545e+07,664539,2068,4.93426e+06
random-400-33,5,71281,1.34825e+07,697268,560,5.10792e+06
random-400-33,5,97503,1.49936e+07,748313,560,4.926e+06
random-400-33,5,75544,1.52567e+07,704143,528,4.91292e+06
random-400-33,5,76283,1.34153e+07,673018,1197,4.76605e+06
random-400-33,5,11641,1.18293e+07,709110,524,4.88540e+06
random-400-33,5,23956,1.44482e+07,709511,531,6.76086e+06
random-400-33,5,55283,1.39492e+07,759694,917,5.46875e+06
random-400-33,5,37484,1.57171e+07,672872,492,5.22052e+06
random-400-33,5,95804,1.36959e+07,686694,521,4.95201e+06
random-400-33,5,11432,1.31571e+07,733876,1423,4.97782e+06
random-400-33,5,64913,1.28679e+07,713480,411,5.08635e+06
random-400-33,5,103384,1.42638e+07,735580,458,5.15007e+06
random-400-33,5,14432,1.45776e+07,676497,852,4.9059e+06
random-400-33,5,20865,1.49242e+07,746772,877,4.87828e+06
random-400-33,5,44819,1.47241e+07,854131,1073,5.43807e+06
random-400-33,5,97080,1.68677e+07,718627,606,4.98659e+06
random-400-33,5,76063,1.45572e+07,676231,528,4.9433e+06
random-400-33,5,19384,1.28875e+07,727788,1047,5.23848e+06
random-400-33,5,17013,1.36707e+07,746617,443,5.02585e+06
random-400-33,5,20786,1.49467e+07,718317,1051,4.6768e+06
random-400-33,5,98845,1.28295e+07,672915,745,4.69337e+06
random-400-33,5,3865,1.35757e+07,661087,1400,4.77157e+06
random-400-33,5,100022,1.20275e+07,722033,1464,4.88175e+06
random-400-33,5,68719,1.6372e+07,791218,1757,5.66414e+06
random-400-33,5,13285,1.46642e+07,689591,622,4.99137e+06
random-400-33,5,34068,1.4744e+07,732392,520,5.07446e+06
random-400-33,5,68746,1.52825e+07,708967,983,4.89861e+06
random-400-33,5,75791,1.4993e+07,714122,764,5.4496e+06
random-400-33,5,76144,1.5549e+07,668317,604,4.89062e+06
random-400-33,5,46475,1.35677e+07,675185,554,4.83769e+06
random-400-33,5,77098,1.43107e+07,670803,520,4.82362e+06
random-400-33,5,5194,1.28798e+07,698491,466,4.98649e+06
random-400-33,5,95351,1.2858e+07,672866,550,4.90614e+06
random-400-33,5,97465,1.31128e+07,668712,1753,4.71867e+06
random-400-33,5,65057,1.44556e+07,674882,532,4.90356e+06
random-400-33,5,96114,1.32778e+07,733389,604,4.97218e+06
random-400-33,5,77936,1.42439e+07,704523,1255,4.89131e+06
random-400-33,5,33632,1.48898e+07,715964,1211,5.1053e+06
random-400-33,5,83563,1.41668e+07,713988,565,4.79307e+06
random-400-33,5,13637,1.38074e+07,665827,1830,4.84608e+06
random-400-33,5,65506,1.45621e+07,693985,754,4.8965e+06
random-400-33,5,17969,1.55392e+07,690369,582,5.37552e+06
random-400-33,5,69711,1.3551e+07,676993,566,5.245e+06
random-400-33,5,81977,1.52744e+07,687408,1144,5.22188e+06
random-400-33,5,63044,1.65883e+07,703380,917,5.04646e+06
random-400-33,5,3759,1.56752e+07,746465,1240,5.07416e+06
random-400-33,5,21658,1.48765e+07,1.29888e+06,1232,4.95796e+06
random-400-33,5,4824,1.50987e+07,700558,931,5.04011e+06
random-400-33,5,21591,1.47839e+07,692093,509,5.05251e+06
random-400-33,5,95345,1.22918e+07,670061,577,4.81119e+06
random-400-33,5,63781,1.54559e+07,701596,489,4.95887e+06
random-400-33,5,11949,1.34382e+07,688997,492,5.29552e+06
random-400-33,5,48279,1.505e+07,862843,1126,5.07856e+06
random-400-33,5,92812,1.49305e+07,682832,480,4.99048e+06
random-400-33,5,94122,1.3815e+07,737485,943,5.02582e+06
random-400-33,5,70428,1.35205e+07,761551,1819,5.26441e+06
random-400-33,5,79654,1.58127e+07,815620,567,5.33522e+06
random-400-33,5,33594,1.42603e+07,792170,1414,4.74307e+06
random-400-33,5,66469,1.21317e+07,779565,1493,4.95271e+06
random-400-33,5,31,1.26288e+07,720005,1385,4.98718e+06
random-400-33,5,43838,1.47253e+07,692536,1957,4.89274e+06
random-400-33,5,61692,1.50741e+07,739479,578,5.00819e+06
random-400-33,5,49300,1.46775e+07,704809,472,4.8852e+06
random-400-33,5,76890,1.69833e+07,998403,514,5.42389e+06
random-400-33,5,60168,1.21543e+07,715582,678,5.69516e+06
random-400-33,5,64580,1.50398e+07,688105,2017,4.79986e+06
random-400-33,5,75532,1.35656e+07,678424,754,4.94082e+06
random-400-33,5,79240,1.51225e+07,675748,493,4.77114e+06
random-400-33,5,55866,1.27362e+07,672745,882,4.69802e+06
random-400-33,5,33235,1.22404e+07,770326,468,4.8936e+06
random-400-33,5,62953,1.53468e+07,690429,1032,5.04599e+06
random-400-33,5,9991,1.44919e+07,701140,603,5.20195e+06
random-400-33,5,1909,1.52677e+07,709040,921,5.1293e+06
random-400-33,5,55842,1.41392e+07,736841,510,4.93622e+06
random-400-33,5,68056,1.3951e+07,740569,405,4.75184e+06
random-400-33,5,82469,1.35205e+07,690462,1340,4.71557e+06
random-400-33,5,50150,1.41089e+07,671922,649,5.29081e+06
random-400-33,5,1230,1.30047e+07,721109,482,4.89259e+06
random-400-33,5,34183,1.55317e+07,756983,597,4.88038e+06
random-400-33,5,21876,1.45413e+07,733645,949,5.05118e+06
random-400-33,5,54077,1.41088e+07,697657,12579,4.8107e+06
random-400-33,5,68988,1.50219e+07,710722,574,5.12996e+06
random-400-33,5,42029,1.55192e+07,810329,921,4.97758e+06
random-400-33,5,76078,1.46751e+07,668594,561,4.69814e+06
random-400-33,5,64424,1.23703e+07,674257,416,5.10548e+06
random-400-33,5,6747,1.39405e+07,739999,692,4.8709e+06
random-400-33,5,100854,1.27099e+07,661843,900,4.90216e+06
random-400-33,5,43397,1.45211e+07,674346,487,4.73328e+06
random-400-33,5,45216,1.5312e+07,757146,870,4.75154e+06
random-400-33,5,87322,1.37112e+07,736921,1420,5.02409e+06
random-400-33,5,32616,1.57672e+07,702551,549,5.00552e+06
random-400-33,5,82435,1.24517e+07,676828,1554,5.38998e+06
random-400-33,5,81342,1.55427e+07,711088,608,5.00203e+06
random-400-33,5,17213,1.62731e+07,808983,855,5.61313e+06
random-400-33,5,40813,1.61342e+07,770538,942,5.17840e+06
random-400-33,5,55354,1.47377e+07,747217,486,4.97542e+06
random-400-33,5,94614,1.3568e+07,672332,556,5.00585e+06
random-400-33,5,36365,1.35494e+07,722104,1831,5.11425e+06
random-400-33,5,20768,1.51611e+07,692427,571,4.95031e+06
random-400-33,5,50260,1.54168e+07,882519,674,5.12792e+06
random-400-33,5,12224,1.35025e+07,695128,635,4.84544e+06
random-400-33,5,63989,1.43834e+07,794992,4349,5.06544e+06
random-400-33,5,57893,1.408e+07,740891,1294,4.92309e+06
random-400-33,5,101405,1.28802e+07,665327,561,5.2427e+06
random-400-33,5,40634,1.21306e+07,762023,640,5.52865e+06
random-400-33,5,1317,1.41219e+07,722405,545,5.34723e+06
random-400-33,5,46350,1.66573e+07,796278,1107,5.07602e+06
random-400-33,5,33625,1.47859e+07,676455,365,4.80029e+06
random-400-33,5,53019,1.40187e+07,706889,1104,4.86377e+06
random-400-33,5,92142,1.5202e+07,701732,494,4.79203e+06
random-400-33,5,103300,1.47837e+07,720703,853,4.86654e+06
random-400-33,5,79722,1.55327e+07,707676,548,5.17338e+06
random-400-33,5,65800,1.69296e+07,712451,1038,5.00051e+06
random-400-33,5,99237,1.17049e+07,663938,1333,4.97688e+06
random-400-33,5,41797,1.39907e+07,791523,1894,4.78457e+06
random-400-33,5,100663,1.30072e+07,761344,592,5.29306e+06
random-400-33,5,63036,1.50099e+07,709870,991,4.96210e+06
random-400-33,5,24730,1.5853e+07,718680,672,5.23555e+06
random-400-33,5,83157,1.23303e+07,687426,431,4.79667e+06
random-400-33,5,4631,1.39486e+07,664885,468,4.76324e+06
random-400-33,5,27325,1.38458e+07,706559,427,4.9989e+06
random-400-33,5,31026,1.47917e+07,720565,846,4.86224e+06
random-400-33,5,93778,1.22537e+07,671912,1155,4.95313e+06
random-400-33,5,7279,1.27972e+07,670466,442,4.84762e+06
random-400-33,5,60616,1.40822e+07,671006,1513,5.03711e+06
random-400-33,5,62081,1.27183e+07,680127,474,5.00126e+06
random-400-33,5,45036,1.49467e+07,728654,481,5.20092e+06
random-400-33,5,30919,1.42682e+07,675377,2506,4.94787e+06
random-400-33,5,10625,1.21865e+07,671587,567,4.69604e+06
random-400-33,5,18761,1.37934e+07,674756,559,4.75443e+06
random-400-33,5,94881,1.25937e+07,695458,514,4.74175e+06
random-400-33,5,37453,1.33227e+07,675789,487,4.7574e+06
random-400-33,5,70462,1.30157e+07,783568,894,4.88359e+06
random-400-33,5,72104,1.45023e+07,683898,422,4.98962e+06
random-400-33,5,92887,1.43986e+07,706709,498,5.06472e+06
random-400-33,5,399,1.3441e+07,662682,574,4.98404e+06
random-400-33,5,22519,1.46254e+07,756945,1179,5.05632e+06
random-400-33,5,37462,1.47838e+07,777337,440,4.72487e+06
random-400-33,5,75887,1.49566e+07,707724,404,4.84288e+06
random-400-33,5,59394,1.29877e+07,679408,889,5.0536e+06
random-400-33,5,13273,1.54733e+07,699260,496,4.80768e+06
random-400-33,5,33497,1.28393e+07,668053,2006,4.74615e+06
random-400-33,5,49321,1.38666e+07,676902,890,5.10118e+06
random-400-33,5,32827,1.59046e+07,740633,1187,5.07059e+06
random-400-33,5,46336,1.76805e+07,788781,526,5.04602e+06
random-400-33,5,98178,1.39394e+07,695644,990,4.80912e+06
random-400-33,5,40203,1.34863e+07,672196,2122,4.80492e+06
random-400-33,5,96095,1.23691e+07,667411,478,4.78557e+06
random-400-33,5,28902,1.45849e+07,676171,502,4.73239e+06
random-400-33,5,20803,1.35179e+07,717226,484,4.68267e+06
random-400-33,5,93792,1.21681e+07,669672,970,4.74275e+06
random-400-33,5,90786,1.43731e+07,752364,515,4.86737e+06
random-400-33,5,34405,1.54324e+07,716550,1448,5.67060e+06
random-400-33,5,89289,1.71098e+07,669150,2207,4.85428e+06
random-400-33,5,44442,1.48178e+07,781714,943,5.35347e+06
random-400-33,5,25619,1.62578e+07,710950,713,5.02415e+06
random-400-33,5,54909,1.63284e+07,800925,1159,5.40609e+06
random-400-33,5,52408,1.25814e+07,759024,506,4.87733e+06
random-400-33,5,97269,1.31979e+07,668214,573,5.62333e+06
random-400-33,5,49780,1.36779e+07,692980,470,4.94464e+06
random-400-33,5,90600,1.24714e+07,701542,472,4.91746e+06
random-400-33,5,67425,1.48955e+07,712506,441,4.79326e+06
random-400-33,5,13191,1.24397e+07,664002,517,4.85453e+06
random-400-33,5,75413,1.24293e+07,669746,443,5.18599e+06
random-400-33,5,844,1.28419e+07,835789,593,4.93124e+06
random-400-33,5,50719,1.51125e+07,692023,659,4.80669e+06
random-400-33,5,78872,1.35852e+07,671515,1295,5.59824e+06
random-400-33,5,25448,1.52569e+07,785795,832,5.29484e+06
random-400-33,5,71652,1.57018e+07,707452,462,5.04407e+06
random-400-33,5,100412,1.40401e+07,707367,583,6.24988e+06
random-400-33,5,92345,1.50182e+07,687508,956,4.94944e+06
random-400-33,5,43996,1.26062e+07,669297,525,4.72755e+06
random-400-33,5,71088,1.48094e+07,673773,418,5.17054e+06
random-400-33,5,12996,1.27261e+07,719379,603,5.25423e+06
random-400-33,5,1878,1.62296e+07,821248,832,5.68202e+06
random-400-33,5,81072,1.55112e+07,796059,543,5.30095e+06
random-400-33,5,1495,1.37356e+07,743001,407,5.25032e+06
random-400-33,5,70240,1.34013e+07,762791,571,4.84755e+06
random-400-33,5,41721,1.45369e+07,712126,1711,4.72948e+06
random-400-33,5,94934,1.36161e+07,670641,498,4.86595e+06
random-400-33,5,93564,1.29113e+07,706898,542,4.94165e+06
random-400-33,5,23973,1.43139e+07,705844,491,4.84668e+06
random-400-33,5,45882,1.49868e+07,721505,434,4.84472e+06
random-400-33,5,5451,1.3912e+07,889887,521,4.82473e+06
random-400-33,5,54440,1.47217e+07,667179,887,4.7057e+06
random-400-33,5,101926,1.30413e+07,666136,498,4.80481e+06
random-400-33,5,29024,1.29671e+07,709271,546,4.84892e+06
random-400-33,5,85376,1.44241e+07,668357,1409,4.9609e+06
random-400-33,5,15925,1.41328e+07,763449,540,4.88248e+06
random-400-33,5,100529,1.19694e+07,672638,555,5.31011e+06
random-400-33,5,20908,1.61337e+07,723360,928,5.09755e+06
random-400-33,5,64144,1.30127e+07,752617,931,5.07481e+06
random-400-33,5,42277,1.53479e+07,693143,1914,4.93944e+06
random-400-33,5,27951,1.6657e+07,849177,1274,5.07683e+06
random-400-33,5,15722,1.66268e+07,687526,983,5.04283e+06
random-400-33,5,6626,1.44688e+07,705101,485,5.27256e+06
random-400-33,5,88957,1.49148e+07,707853,1217,4.98391e+06
random-400-33,5,22300,1.3038e+07,706101,1213,4.84316e+06
random-400-33,5,19157,1.37641e+07,673594,880,4.72461e+06
random-400-33,5,29590,1.29239e+07,689262,1355,4.94321e+06
random-400-33,5,96398,1.40556e+07,707919,553,4.93776e+06
random-400-33,5,34536,1.27184e+07,694964,1814,5.37377e+06
random-400-33,5,65207,1.33121e+07,702467,628,4.78368e+06
random-400-33,5,68396,1.37578e+07,679479,480,5.00985e+06
random-400-33,5,61271,1.26812e+07,830570,880,5.38896e+06
random-400-33,5,91769,1.50055e+07,691545,505,5.2986e+06
random-400-33,5,96647,1.42448e+07,665581,859,4.87016e+06
random-400-33,5,97241,1.36534e+07,792698,435,4.72188e+06
random-400-33,5,48752,1.22826e+07,675742,3034,4.80342e+06
random-400-33,5,83543,1.46425e+07,736999,563,5.0657e+06
random-400-33,5,60879,1.54163e+07,727883,1008,4.81513e+06
random-400-33,5,36719,1.39037e+07,673776,2643,4.81718e+06
random-400-33,5,54256,1.29778e+07,794133,1246,6.55967e+06
random-400-33,5,22099,1.4432e+07,691819,708,4.9055e+06
random-400-33,5,3360,1.47713e+07,730209,906,5.11277e+06
random-400-33,5,27299,1.40296e+07,698735,1866,4.90704e+06
random-400-33,5,54510,1.23771e+07,686092,375,5.05004e+06
random-400-33,5,82002,1.40489e+07,690852,1568,5.1248e+06
random-400-33,5,49901,1.52027e+07,721089,510,5.01256e+06
random-400-33,5,76285,1.38599e+07,733859,495,5.16277e+06
random-400-33,5,37792,1.49646e+07,708994,1601,5.06047e+06
random-400-33,5,77166,1.50705e+07,673249,525,4.71243e+06
random-400-33,5,101045,1.2561e+07,716970,1220,4.88703e+06
random-400-33,5,83594,1.56758e+07,747606,538,5.19712e+06
random-400-33,5,34803,1.39569e+07,833223,1069,4.96756e+06
random-400-33,5,38428,1.40229e+07,697880,548,4.92738e+06
random-400-33,5,95025,1.3105e+07,812719,648,4.9282e+06
random-400-33,5,82226,1.43662e+07,722129,824,4.86964e+06
random-400-33,5,9153,1.33853e+07,758409,516,5.15536e+06
random-400-33,5,31573,1.45389e+07,674693,538,5.25842e+06
random-400-33,5,91013,1.56141e+07,849731,817,5.28263e+06
random-400-33,5,89741,1.50102e+07,723185,1261,5.0836e+06
random-400-33,5,7406,1.52672e+07,815727,2452,4.85747e+06
random-400-33,5,367,1.48463e+07,702990,572,5.09844e+06
random-400-33,5,93730,1.25895e+07,719659,558,5.33128e+06
random-400-33,5,40261,1.61961e+07,756955,507,5.34771e+06
random-400-33,5,76281,1.37855e+07,795958,661,5.03038e+06
random-400-33,5,37419,1.36251e+07,694659,539,4.96118e+06
random-400-33,5,47354,1.58783e+07,695745,455,5.0608e+06
random-400-33,5,26197,1.31473e+07,721370,846,5.18870e+06
random-400-33,5,81348,1.56413e+07,685357,558,4.90206e+06
random-400-33,5,14714,1.18684e+07,704024,715,4.92344e+06
random-400-33,5,47252,1.48101e+07,699188,448,5.43258e+06
random-400-33,5,58838,1.51732e+07,694589,478,5.39968e+06
random-400-33,5,58003,1.68151e+07,710941,501,5.39164e+06
random-400-33,5,2174,1.56756e+07,708438,470,4.88561e+06
random-400-33,5,91459,1.3227e+07,746319,2559,4.88878e+06
random-400-33,5,17171,1.52641e+07,730774,529,4.85628e+06
random-400-33,5,19353,1.56291e+07,698990,476,5.17204e+06
random-400-33,5,23667,1.67922e+07,779756,622,5.06433e+06
random-400-33,5,29177,1.57257e+07,712955,1242,4.92263e+06
random-400-33,5,95747,1.52705e+07,727640,737,5.18362e+06
random-400-33,5,25946,1.337e+07,694068,540,4.84063e+06
random-400-33,5,64720,1.38639e+07,677649,416,4.90836e+06
random-400-33,5,80857,1.40234e+07,709896,516,5.18522e+06
random-400-33,5,15377,1.5369e+07,808289,506,5.21216e+06
random-400-33,5,67588,1.39432e+07,671374,757,4.78054e+06
random-400-33,5,100125,1.41754e+07,716502,510,4.86485e+06
random-400-33,5,100906,1.34938e+07,666831,477,4.85318e+06
random-400-33,5,26530,1.30574e+07,674603,896,4.74027e+06
random-400-33,5,13294,1.48995e+07,706354,513,4.83749e+06
random-400-33,5,18804,1.46946e+07,710768,498,5.11168e+06
random-400-33,5,85191,1.33359e+07,691079,1165,5.29334e+06
random-400-33,5,31116,1.47784e+07,709789,2773,4.98475e+06
random-400-33,5,52447,1.3208e+07,732697,1181,4.8081e+06
random-400-33,5,93511,1.27108e+07,732240,544,4.76258e+06
random-400-33,5,8740,1.21735e+07,850891,901,5.27332e+06
random-400-33,5,7429,1.40204e+07,703504,512,4.91554e+06
random-400-33,5,7705,1.2486e+07,672233,890,4.81866e+06
random-400-33,5,76596,1.37528e+07,715862,478,4.93126e+06
random-400-33,5,83111,1.4507e+07,675859,586,4.7304e+06
random-400-33,5,49708,1.52381e+07,709680,594,4.85923e+06
random-400-33,5,35792,1.51911e+07,713850,478,4.86159e+06
random-400-33,5,79110,1.42063e+07,714609,760,5.08009e+06
random-400-33,5,59776,1.50496e+07,810214,1096,4.98282e+06
random-400-33,5,100779,1.17868e+07,666744,546,5.08543e+06
random-400-33,5,41057,1.46038e+07,776406,447,5.11836e+06
random-400-33,5,42136,1.55997e+07,713818,511,4.93874e+06
